Annotation Cluster 1	Enrichment Score: 4.535877816288609
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR006620:Prolyl 4-hydroxylase, alpha subunit	8	1.4545454545454546	7.817433442821155E-6	CG4174, CG32199, CG32201, CG34345, CG15864, CG18233, PH4ALPHASG1, CG13380, CG18231	333	24	10196	10.206206206206206	0.0033792393867003723	0.0033792393867003723	0.011028966832127285
GOTERM_MF_FAT	GO:0016702~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	9	1.6363636363636365	1.496186481891509E-5	CG18234, CG4174, CG32199, CG34345, CG15864, CG18233, PH4ALPHASG1, CG13380, CG11828, CG18231	250	37	7918	7.704	0.0051634671914694286	0.0010348329816779467	0.020426124065131557
GOTERM_MF_FAT	GO:0016701~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	9	1.6363636363636365	1.8442306517323452E-5	CG18234, CG4174, CG32199, CG34345, CG15864, CG18233, PH4ALPHASG1, CG13380, CG11828, CG18231	250	38	7918	7.501263157894736	0.006360780933143739	0.0010629508165087564	0.025177112003094138
GOTERM_BP_FAT	GO:0018208~peptidyl-proline modification	6	1.090909090909091	2.3626438761404454E-5	CG4174, CG32199, CG32201, CG34345, PH4ALPHASG1, CG13380, CG11828	201	15	7937	15.795024875621891	0.01665828675207659	0.001678449466101406	0.03569853562389591
GOTERM_BP_FAT	GO:0018401~peptidyl-proline hydroxylation to 4-hydroxy-L-proline	6	1.090909090909091	2.3626438761404454E-5	CG4174, CG32199, CG32201, CG34345, PH4ALPHASG1, CG13380, CG11828	201	15	7937	15.795024875621891	0.01665828675207659	0.001678449466101406	0.03569853562389591
GOTERM_BP_FAT	GO:0019471~4-hydroxyproline metabolic process	6	1.090909090909091	2.3626438761404454E-5	CG4174, CG32199, CG32201, CG34345, PH4ALPHASG1, CG13380, CG11828	201	15	7937	15.795024875621891	0.01665828675207659	0.001678449466101406	0.03569853562389591
GOTERM_CC_FAT	GO:0016222~procollagen-proline 4-dioxygenase complex	6	1.090909090909091	8.378762371068808E-5	CG4174, CG32199, CG32201, CG34345, PH4ALPHASG1, CG13380, CG11828	138	17	4786	12.240409207161125	0.013234434765388992	0.0019014457172995547	0.10101736577181608
GOTERM_MF_FAT	GO:0031406~carboxylic acid binding	10	1.8181818181818181	1.78493252556236E-4	CG18234, CG4174, CG32199, CG32201, CG34345, CG15864, CG18233, PH4ALPHASG1, CG13380, CG11828, CG18231	250	65	7918	4.8726153846153855	0.05989544181569284	0.008784641537562421	0.24342925909119906
KEGG_PATHWAY	dme00330:Arginine and proline metabolism	8	1.4545454545454546	0.001398045284294627	CG4174, CG32199, CG32201, CG34345, CG6661, PH4ALPHASG1, CG13380, CG11828, CG4434	66	55	2054	4.5267217630853995	0.05177445801068259	0.05177445801068259	1.2563868267322809
GOTERM_MF_FAT	GO:0019842~vitamin binding	10	1.8181818181818181	0.003829068415260223	CG18234, CG4174, CG32199, CG32201, CG34345, CG15864, CG18233, PH4ALPHASG1, CG13380, CG11828, CG18231	250	99	7918	3.1991919191919194	0.734834375624385	0.12430731434496745	5.103201352158382
INTERPRO	IPR005123:Oxoglutarate and iron-dependent oxygenase	5	0.9090909090909091	0.009364124222695747	CG32199, CG32201, CG34345, CG18233, PH4ALPHASG1	333	26	10196	5.888195888195888	0.9829868607720121	0.36405362645427664	12.430715467661447
GOTERM_BP_FAT	GO:0006575~cellular amino acid derivative metabolic process	6	1.090909090909091	0.018372417452881495	CG4174, CG32199, CG32201, CG34345, PH4ALPHASG1, CG13380, CG11828	201	61	7937	3.8840225103988257	0.9999981200711564	0.42267208266131107	24.438841855067285
SP_PIR_KEYWORDS	oxidoreductase	34	6.181818181818182	0.02460583129754422	DESAT2, CG3215, CG13611, CG11828, CG10396, CG5948, CG4174, CG32199, ZW, CG13334, CG7848, SAD, CG5718, CG32201, CG31644, CG6485, CYP313A2, CG10748, CG10749, CG6661, CG2014, CG13380, CG4434, CG7311, CYP316A1, CG18234, CG11043, CG3483, CG34345, CG13889, CG15864, CG18233, CG7755, PH4ALPHASG1, CG18231	535	561	12980	1.470404984423676	0.9678736509969436	0.9678736509969436	25.41374041093356
GOTERM_CC_FAT	GO:0044432~endoplasmic reticulum part	8	1.4545454545454546	0.04055758235113634	CG4174, CG32199, CG13978, CG32201, CG34345, CG4907, PH4ALPHASG1, CG13380, CG11828	138	112	4786	2.477225672877847	0.9986164097600498	0.3973328784565141	39.31056361707257
GOTERM_CC_FAT	GO:0005783~endoplasmic reticulum	14	2.5454545454545454	0.06142232638911754	CG32201, CG13978, CYP313A2, CG13380, CG11828, CYP316A1, CG4174, CG18234, CG32199, CG34345, CG4907, CG15864, CG18233, PH4ALPHASG1, CG18231	138	284	4786	1.7096346193100633	0.9999580468226584	0.4673734591192671	53.44811828785063

Annotation Cluster 2	Enrichment Score: 2.8745298832326647
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0044275~cellular carbohydrate catabolic process	12	2.181818181818182	3.897727422800664E-8	HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG3215, CG13334, HEX-T1, CG33090, FUCA	201	51	7937	9.291191103306994	2.7712458489093095E-5	2.7712458489093095E-5	5.890279197728887E-5
GOTERM_BP_FAT	GO:0016052~carbohydrate catabolic process	13	2.3636363636363638	9.505819903282369E-7	CG2964, CG10748, CG3215, CG10749, HEX-T1, CG33090, CHT12, HEX-T2, CG11249, CG5432, ZW, CG13334, FUCA	201	83	7937	6.184798897080861	6.756357716614092E-4	2.2526266334443878E-4	0.001436518439168477
GOTERM_BP_FAT	GO:0046164~alcohol catabolic process	10	1.8181818181818181	4.162818061558148E-6	HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG3215, CG13334, HEX-T1	201	51	7937	7.742659252755829	0.002955394001832312	5.917787902779414E-4	0.006290703408284859
GOTERM_BP_FAT	GO:0006091~generation of precursor metabolites and energy	19	3.4545454545454546	8.210509464904242E-6	CG5718, CG6485, CG2964, CG10748, CG10749, CG4706, HEX-T1, CG2014, CYT-C-D, CG10396, HEX-T2, CG11043, CG5421, CG11249, CG5432, CG7813, CG13334, CG14508, CG6140	201	217	7937	3.457436320700644	0.005820689954865399	9.724762040296264E-4	0.012407077126674881
GOTERM_BP_FAT	GO:0006007~glucose catabolic process	9	1.6363636363636365	9.6068494135778E-6	HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG13334, HEX-T1	201	43	7937	8.264838597709128	0.006807227882171474	9.753101816761811E-4	0.014516973372580289
GOTERM_BP_FAT	GO:0019320~hexose catabolic process	9	1.6363636363636365	9.6068494135778E-6	HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG13334, HEX-T1	201	43	7937	8.264838597709128	0.006807227882171474	9.753101816761811E-4	0.014516973372580289
GOTERM_BP_FAT	GO:0046365~monosaccharide catabolic process	9	1.6363636363636365	1.1490577709274631E-5	HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG13334, HEX-T1	201	44	7937	8.077001356852103	0.008136565183264888	0.0010207096823203754	0.017363256813252015
GOTERM_BP_FAT	GO:0006096~glycolysis	8	1.4545454545454546	2.1450919977944038E-5	HEX-T2, CG11249, CG2964, CG5432, CG10748, CG10749, CG13334, HEX-T1	201	35	7937	9.025728500355367	0.015136048532534918	0.0016932057610845597	0.032411917569030724
GOTERM_BP_FAT	GO:0019318~hexose metabolic process	11	2.0	4.978489421596244E-5	CG32445, HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG13334, HEX-T1, FUCA	201	85	7937	5.110155106818847	0.03477876122073975	0.0032128224353623613	0.07520895773842629
GOTERM_BP_FAT	GO:0006006~glucose metabolic process	9	1.6363636363636365	1.322963066532428E-4	HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG13334, HEX-T1	201	61	7937	5.826033765598238	0.08977995103304093	0.007209951659626013	0.1997408493497499
GOTERM_BP_FAT	GO:0005996~monosaccharide metabolic process	11	2.0	1.5393900961231088E-4	CG32445, HEX-T2, CG11249, CG2964, CG5432, ZW, CG10748, CG10749, CG13334, HEX-T1, FUCA	201	97	7937	4.477970969892804	0.10368114204530421	0.007788019357008125	0.23238150199218488
KEGG_PATHWAY	dme00620:Pyruvate metabolism	7	1.2727272727272727	0.003082558244136931	CG11052, CG11249, CG2964, CG10748, CG10749, CG13334, CG7848	66	47	2054	4.635074145712443	0.11069776227013195	0.0569717725699469	2.751553248416694
PIR_SUPERFAMILY	PIRSF000102:L-lactate/malate dehydrogenase	3	0.5454545454545455	0.0038081054031117497	CG10748, CG10749, CG13334	68	4	2596	28.63235294117647	0.23438529265183217	0.23438529265183217	3.8716461304293515
KEGG_PATHWAY	dme00010:Glycolysis / Gluconeogenesis	7	1.2727272727272727	0.005162735474319983	CG32445, HEX-T2, CG11249, CG2964, CG5432, CG13334, HEX-T1	66	52	2054	4.1893939393939394	0.17855650019336644	0.04798361212392077	4.570104833184163
PIR_SUPERFAMILY	PIRSF000102:Lac_mal_DH	3	0.5454545454545455	0.009206286587655932	CG10748, CG10749, CG13334	68	6	2596	19.088235294117645	0.47660814168497323	0.27654173699167217	9.128020162696181
INTERPRO	IPR015955:Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal	3	0.5454545454545455	0.014537642546847519	CG10748, CG10749, CG13334	333	6	10196	15.309309309309308	0.9982374670692096	0.36423660795763657	18.666771400289804
INTERPRO	IPR001557:L-lactate/malate dehydrogenase	3	0.5454545454545455	0.014537642546847519	CG10748, CG10749, CG13334	333	6	10196	15.309309309309308	0.9982374670692096	0.36423660795763657	18.666771400289804
INTERPRO	IPR001236:Lactate/malate dehydrogenase	3	0.5454545454545455	0.014537642546847519	CG10748, CG10749, CG13334	333	6	10196	15.309309309309308	0.9982374670692096	0.36423660795763657	18.666771400289804
KEGG_PATHWAY	dme00051:Fructose and mannose metabolism	4	0.7272727272727273	0.07242644298140535	HEX-T2, CG10202, CG5432, HEX-T1	66	31	2054	4.01564027370479	0.9425569279949161	0.3351123950142404	49.310759833188776
SP_PIR_KEYWORDS	glycolysis	4	0.7272727272727273	0.07389034995464634	HEX-T2, CG11249, CG2964, HEX-T1	535	24	12980	4.043613707165109	0.9999749150915666	0.9707267568551037	59.48251695328938
INTERPRO	IPR016040:NAD(P)-binding domain	8	1.4545454545454546	0.20321491825531476	ZW, CG10748, CG10749, CG3215, CG13334, CG7848, CG17562, CG4434	333	147	10196	1.6663193806050949	1.0	0.9772515701510656	95.94460070071993
KEGG_PATHWAY	dme00520:Amino sugar and nucleotide sugar metabolism	4	0.7272727272727273	0.22562238803489534	HEX-T2, CG10202, HEX-T1, CHT12	66	52	2054	2.393939393939394	0.9999397154579026	0.6602699239977798	90.08191618631336
SP_PIR_KEYWORDS	nad	4	0.7272727272727273	0.31626439473708556	CG10748, CG10749, CG3215, CG2014	535	48	12980	2.0218068535825546	1.0	0.9873754979747621	98.86037403040706
UP_SEQ_FEATURE	sequence variant	4	0.7272727272727273	0.6172696666429077	ACP53EA, HEX-T2, ZW, HEX-T1	43	222	2975	1.2465954326419442	1.0	0.9999911208913786	99.99802594866263
SP_PIR_KEYWORDS	polymorphism	4	0.7272727272727273	0.8728481922274027	ACP53EA, HEX-T2, ZW, HEX-T1	535	119	12980	0.8155187308568288	1.0	0.9999823794430825	99.99999999712543
SP_PIR_KEYWORDS	kinase	7	1.2727272727272727	0.8737104225729437	GSKT, HEX-T2, CG11249, CG2964, CG12069, HEX-T1, PKA-C2	535	212	12980	0.801093281608182	1.0	0.9999627586354577	99.99999999734666

Annotation Cluster 3	Enrichment Score: 2.8593604657580167
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00198:SCP	7	1.2727272727272727	8.240847194457865E-5	CG42564, CG6628, CG34049, CG34002, CG3640, CG4270, CG8072	132	28	4824	9.136363636363637	0.006161827671553266	0.003085674529427429	0.08645421079860327
INTERPRO	IPR001283:Allergen V5/Tpx-1 related	7	1.2727272727272727	2.3389563127510895E-4	CG42564, CG6628, CG34049, CG34002, CG3640, CG4270, CG8072	333	28	10196	7.654654654654655	0.09632785360785645	0.04938328102639411	0.3294953738387285
INTERPRO	IPR014044:SCP-like extracellular	7	1.2727272727272727	2.3389563127510895E-4	CG42564, CG6628, CG34049, CG34002, CG3640, CG4270, CG8072	333	28	10196	7.654654654654655	0.09632785360785645	0.04938328102639411	0.3294953738387285
GOTERM_CC_FAT	GO:0005576~extracellular region	13	2.3636363636363638	0.8101063855611031	CG42564, ACP53EA, CG34002, NPLP4, WNTD, CHT12, CG8072, CG6628, CG34049, CG3640, BEAT-VC, CG4270, TLD	138	512	4786	0.8805763134057971	1.0	0.9986445650344584	99.99999980165094

Annotation Cluster 4	Enrichment Score: 2.735761969074455
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0015630~microtubule cytoskeleton	25	4.545454545454546	8.405191728981146E-9	TTLL3B, KL-5, KL-2, DHC98D, CG10822, BETATUB85D, TEKTIN-C, CG7276, CG32232, CG18109, CG6971, DHC62B, CG31275, CG31802, CG14838, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG3121, ROBL22E, CG17450, CG7716, CTP, ROBL37BC	138	220	4786	3.9410408432147563	1.336424603204378E-6	1.336424603204378E-6	1.0138297368289528E-5
GOTERM_CC_FAT	GO:0030286~dynein complex	12	2.181818181818182	1.860795007602603E-8	CG10822, CG6971, DHC62B, CG31275, ROBL22E, KL-5, CG7276, CG14838, KL-2, CTP, DHC98D, ROBL37BC	138	43	4786	9.67846309403438	2.958659711782552E-6	1.4793309500715779E-6	2.244480863389242E-5
GOTERM_BP_FAT	GO:0007018~microtubule-based movement	16	2.909090909090909	4.118330797795901E-8	CG6971, DHC62B, CG31275, KL-5, CG14838, KL-2, KLP59D, ALPHATUB85E, KLP59C, DHC98D, CG10822, BETATUB85D, ROBL22E, CG7276, CTP, ROBL37BC	201	104	7937	6.07500956754688	2.9280903886985676E-5	1.4640559116485541E-5	6.223656825454782E-5
GOTERM_CC_FAT	GO:0044430~cytoskeletal part	27	4.909090909090909	9.219691812278139E-8	TTLL3B, KL-5, KL-2, CG17237, DHC98D, ARP53D, CG10822, BETATUB85D, TEKTIN-C, CG7276, CG32232, CG18109, CG6971, DHC62B, CG31275, CG31802, CG14838, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG3121, ROBL22E, CG17450, CG7716, CTP, ROBL37BC	138	287	4786	3.262687471595213	1.4659203206535132E-5	4.8864249458935305E-6	1.112073781950329E-4
GOTERM_CC_FAT	GO:0005875~microtubule associated complex	16	2.909090909090909	6.863471577396148E-7	CG6971, DHC62B, CG31275, KL-5, CG14838, KL-2, KLP59D, KLP59C, DHC98D, CG3121, CG10822, TEKTIN-C, ROBL22E, CG7276, CTP, ROBL37BC	138	115	4786	4.825204788909892	1.0912328115797454E-4	2.728193672529855E-5	8.278651683402138E-4
GOTERM_CC_FAT	GO:0005856~cytoskeleton	27	4.909090909090909	4.6801515451629585E-6	TTLL3B, KL-5, KL-2, CG17237, DHC98D, ARP53D, CG10822, BETATUB85D, TEKTIN-C, CG7276, CG32232, CG18109, CG6971, DHC62B, CG31275, CG31802, CG14838, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG3121, ROBL22E, CG17450, CG7716, CTP, ROBL37BC	138	351	4786	2.6677814938684508	7.438690291984296E-4	1.4881809289801762E-4	0.005645027909195743
GOTERM_CC_FAT	GO:0005930~axoneme	6	1.090909090909091	2.9057841270087274E-5	TTLL3B, DHC62B, KL-5, KL-2, DTR, DHC98D	138	14	4786	14.863354037267081	0.004609606889540596	7.697475738388526E-4	0.035043781901378246
GOTERM_BP_FAT	GO:0007017~microtubule-based process	25	4.545454545454546	7.957039905802062E-5	TTLL3B, KL-5, KL-2, DHC98D, CG10822, BETATUB85D, TEKTIN-C, CG7276, CG32232, CG18109, CG6971, DHC62B, CG31275, CG14838, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG3121, ROBL22E, CG17450, SSP5, CG7716, CTP, ROBL37BC	201	406	7937	2.4315001347940104	0.055006098245993784	0.004703636812766754	0.12018001471056916
GOTERM_CC_FAT	GO:0005858~axonemal dynein complex	4	0.7272727272727273	0.0023758589443794325	DHC62B, KL-5, KL-2, DHC98D	138	10	4786	13.872463768115942	0.31491409396606906	0.04617625644757162	2.828388700113982
GOTERM_CC_FAT	GO:0044447~axoneme part	4	0.7272727272727273	0.004176354237888354	DHC62B, KL-5, KL-2, DHC98D	138	12	4786	11.560386473429952	0.48594798928456995	0.07126957412174306	4.922748347181926
GOTERM_CC_FAT	GO:0005874~microtubule	9	1.6363636363636365	0.005848753171590339	BETATUB85D, TEKTIN-C, TTLL3B, CG17450, CG3085, CTP, KLP59D, ALPHATUB85E, KLP59C	138	96	4786	3.251358695652174	0.6065030389615592	0.08905084302472432	6.8309374565251435
INTERPRO	IPR013602:Dynein heavy chain, N-terminal region 2	4	0.7272727272727273	0.0076742213212102305	DHC62B, KL-5, KL-2, DHC98D	333	13	10196	9.42111342111342	0.9644122543388247	0.34095880853931027	10.299366577300129
GOTERM_MF_FAT	GO:0003777~microtubule motor activity	7	1.2727272727272727	0.00793239257596065	DHC62B, KL-5, KL-2, CTP, KLP59D, DHC98D, KLP59C	250	56	7918	3.959	0.9364260443920436	0.17866572762218746	10.303290706815272
INTERPRO	IPR004273:Dynein heavy chain	4	0.7272727272727273	0.009534577717279473	DHC62B, KL-5, KL-2, DHC98D	333	14	10196	8.748176748176748	0.9842084418543482	0.33954611622502173	12.64306280583989
GOTERM_CC_FAT	GO:0044463~cell projection part	6	1.090909090909091	0.01139070602723577	TTLL3B, DHC62B, KL-5, KL-2, DTR, DHC98D	138	48	4786	4.335144927536232	0.8382197335194446	0.15260842739181735	12.906035187855892
COG_ONTOLOGY	Cytoskeleton	4	0.7272727272727273	0.014529080292762302	DHC62B, KL-5, KL-2, DHC98D	31	22	1237	7.255131964809383	0.1852706068340999	0.1852706068340999	9.463643274738054
GOTERM_MF_FAT	GO:0042623~ATPase activity, coupled	18	3.272727272727273	0.016459997588594472	CG6971, DHC62B, CG31275, KL-5, CG14838, KL-2, CG11703, CG17237, DHC98D, CG10822, CG6052, CG5421, ROBL22E, CG7276, CTP, CG7813, CG1724, ROBL37BC	250	307	7918	1.8569902280130293	0.9967934224218502	0.31807577820030253	20.276463337346584
GOTERM_MF_FAT	GO:0042624~ATPase activity, uncoupled	13	2.3636363636363638	0.01788514291667183	CG31275, DHC62B, KL-5, CG14838, KL-2, CG17237, DHC98D, CG10822, CG6052, ROBL22E, RPT4R, CG7276, ROBL37BC	250	192	7918	2.144458333333333	0.9980584471946996	0.3231236729571223	21.839315355034927
GOTERM_MF_FAT	GO:0003774~motor activity	8	1.4545454545454546	0.020449560132513644	CG6971, DHC62B, KL-5, KL-2, CTP, KLP59D, DHC98D, KLP59C	250	88	7918	2.879272727272727	0.9992142684784949	0.3432968957806509	24.580228096736224
INTERPRO	IPR004942:Dynein light chain-related	3	0.5454545454545455	0.02599223217105559	CG10822, ROBL22E, ROBL37BC	333	8	10196	11.481981981981981	0.9999888434978914	0.5096902795856328	31.035048992173785
GOTERM_MF_FAT	GO:0016887~ATPase activity	19	3.4545454545454546	0.02918434265178469	CG6971, DHC62B, CG31275, KL-5, CG14838, KL-2, CG11703, CG17237, DHC98D, CG10822, CG6052, CG5421, ROBL22E, RPT4R, CG7276, CTP, CG7813, CG1724, ROBL37BC	250	353	7918	1.704725212464589	0.9999645739180196	0.4168854897037392	33.26203081666807
INTERPRO	IPR011704:ATPase associated with various cellular activities, AAA-5	3	0.5454545454545455	0.07433793176229439	DHC62B, KL-2, DHC98D	333	14	10196	6.561132561132561	0.999999999999997	0.781363046863193	66.37351225633624
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	35	6.363636363636363	0.08075502037658004	RPL22-LIKE, TTLL3B, KL-5, KL-2, NNF1A, COMR, CG17237, DHC98D, ARP53D, CG10822, BETATUB85D, TEKTIN-C, CG7276, SA-2, CG32232, CAN, CG18109, CG6971, CG31275, DHC62B, CG31802, CG14838, C(3)G, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG3121, CG17450, ROBL22E, CG7716, CTP, TOPI, POF, ROBL37BC	138	943	4786	1.2872116433829746	0.9999984668967544	0.5246908344142702	63.783216814293
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	35	6.363636363636363	0.08075502037658004	RPL22-LIKE, TTLL3B, KL-5, KL-2, NNF1A, COMR, CG17237, DHC98D, ARP53D, CG10822, BETATUB85D, TEKTIN-C, CG7276, SA-2, CG32232, CAN, CG18109, CG6971, CG31275, DHC62B, CG31802, CG14838, C(3)G, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG3121, CG17450, ROBL22E, CG7716, CTP, TOPI, POF, ROBL37BC	138	943	4786	1.2872116433829746	0.9999984668967544	0.5246908344142702	63.783216814293
GOTERM_CC_FAT	GO:0042995~cell projection	7	1.2727272727272727	0.09742499645815708	BOSS, TTLL3B, DHC62B, KL-5, KL-2, DTR, DHC98D	138	111	4786	2.187100143621883	0.9999999164695201	0.5076724608857254	70.95696886670628
SP_PIR_KEYWORDS	microtubule	6	1.090909090909091	0.15396685661439022	BETATUB85D, TTLL3B, CTP, KLP59D, ALPHATUB85E, KLP59C	535	69	12980	2.1097114993904915	0.9999999999046199	0.9968748958019615	86.02326164113833
SP_PIR_KEYWORDS	motor protein	4	0.7272727272727273	0.350424743522892	CG6971, CTP, KLP59D, KLP59C	535	51	12980	1.9028770386659337	1.0	0.985774683010754	99.37656028812526
GOTERM_BP_FAT	GO:0000226~microtubule cytoskeleton organization	9	1.6363636363636365	0.47869333004977627	TEKTIN-C, TTLL3B, CG17450, SSP5, CG7716, CG3085, CG32232, ALPHATUB85E, CG18109	201	298	7937	1.1925773815486327	1.0	0.99919566726888	99.99469496608761
GOTERM_BP_FAT	GO:0007010~cytoskeleton organization	12	2.181818181818182	0.6305508754913183	ARP53D, TEKTIN-C, TTLL3B, CG17450, SSP5, CG7716, CG3085, CTP, CG32232, ALPHATUB85E, RIB, CG18109	201	465	7937	1.0190338629433477	1.0	0.9998856873653671	99.9999708360224
SP_PIR_KEYWORDS	coiled coil	5	0.9090909090909091	0.979060159110462	CG6971, DHC62B, KL-2, DHC98D, KLP59C	535	215	12980	0.564225168441643	1.0	0.9999992011186819	100.0

Annotation Cluster 5	Enrichment Score: 2.3782042650288
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR001148:Carbonic anhydrase, alpha-class, catalytic domain	5	0.9090909090909091	0.0011334357668503262	CG12309, CG18673, CG15227, CG3669, CG9235	333	15	10196	10.206206206206206	0.388020216113488	0.15099087372965414	1.587326224424146
GOTERM_MF_FAT	GO:0004089~carbonate dehydratase activity	5	0.9090909090909091	0.002062415185264662	CG12309, CG18673, CG15227, CG3669, CG9235	250	18	7918	8.797777777777778	0.5104812594701987	0.08542112594517115	2.779451440527514
GOTERM_MF_FAT	GO:0016836~hydro-lyase activity	7	1.2727272727272727	0.0026503163882387625	CG12309, CG18673, CG15227, CG3669, CG4706, CG9235, CG6140	250	45	7918	4.926755555555555	0.6007736797786779	0.09699320482054763	3.5585320320225655
