Annotation Cluster 1	Enrichment Score: 6.086596638110905
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007017~microtubule-based process	63	5.084745762711865	1.0038069400878338E-9	EB1, CG9279, THR, DHC93AB, GRIP71, CNN, DHC98D, JAR, BETATUB85D, SUB, SAS-6, CYCB, CG1571, CG3339, KLP3A, BALL, CMET, KLP59D, ALPHATUB85E, KLP59C, CG3121, CYCB3, IAL, NCD, SSP5, PAV, CG7716, CG10839, CG8407, CEP97, TTLL3B, CG9313, ASP, CG14763, CG17150, DGT5, TWE, DGT6, POLO, WAC, DGT3, MUD, SPC105R, CG6971, DHC36C, CG31275, DHC62B, DMT, SPD-2, CG14838, CG3085, CP110, CG7794, ANA1, ROBL22E, ANA3, MSD5, GAMMATUB37C, ENDOS, CG10859, KAT-60L1, MSD1, ROBL37BC	545	406	7937	2.2598228408731416	1.5388348350020564E-6	7.694177135419977E-7	1.6722516593681291E-6
GOTERM_CC_FAT	GO:0005856~cytoskeleton	59	4.761904761904762	1.3647475028561623E-9	EB1, CG9279, DHC93AB, GRIP71, SLE, CNN, DIDUM, DHC98D, JAR, ARP53D, BETATUB85D, SAS-6, SUB, CG1571, CYCB, CG3339, KLP3A, CMET, KLP59D, ALPHATUB85E, KLP59C, CG3121, IAL, LASP, NCD, PAV, JUPITER, STI, CG7716, CG10839, CG8407, UNC, TTLL3B, CG9313, ASP, CG1890, CG14763, CG17150, DGT5, DGT6, POLO, WAC, MARS, SSH, MUD, CG6971, DHC36C, CG31275, DHC62B, DRP1, CG14838, CG3085, CG7794, ANA1, ROBL22E, GAMMATUB37C, CG10859, KAT-60L1, ROBL37BC	354	351	4786	2.2725546058879393	4.3262487603445976E-7	1.0815623652238315E-7	1.839037511164321E-6
GOTERM_CC_FAT	GO:0030286~dynein complex	17	1.3720742534301855	2.3084801767018222E-8	CG6971, DHC36C, DHC62B, CG31275, CG9313, DHC93AB, CG14838, DHC98D, CG14763, CG17150, ROBL22E, CG1571, CG10859, CG10839, CG8407, CG3339, ROBL37BC	354	43	4786	5.345026934699777	7.317855459376688E-6	1.463575376003945E-6	3.110744624112982E-5
GOTERM_MF_FAT	GO:0003774~motor activity	20	1.6142050040355123	6.406877378004E-5	CG6971, KLP3A, DHC36C, DHC62B, CG9313, DHC93AB, CMET, DIDUM, KLP59D, DHC98D, KLP59C, JAR, SUB, CG17150, NCD, PAV, CG1571, CG10859, CG8407, CG3339	645	88	7918	2.7899929527836504	0.04091366178429623	0.005949968228820546	0.0956579608201058
COG_ONTOLOGY	Cytoskeleton	10	0.8071025020177561	1.4097856946551342E-4	CG17150, DHC36C, DHC62B, PAV, DHC93AB, ASP, GAMMATUB37C, DIDUM, DHC98D, CG3339	127	22	1237	4.427344309234073	0.0036589907242119413	0.0036589907242119413	0.1155547367010068
GOTERM_MF_FAT	GO:0042624~ATPase activity, uncoupled	32	2.58272800645682	1.5871231599487022E-4	SUR, CG1494, CG9313, DHC93AB, CNN, DIDUM, DHC98D, CG4701, CG14763, CG17150, RPT3R, CG1571, CG10226, GEM3, CG3339, DHC36C, CG31275, DHC62B, CG13501, CG14838, SPN-E, CG31213, CG1801, RPT6R, ROBL22E, RPT4R, MUS308, KAT-60L1, CG10859, CG10839, CG8407, ROBL37BC	645	192	7918	2.0459948320413437	0.09831373660118803	0.012852768879284215	0.23680941087202978
GOTERM_MF_FAT	GO:0003777~microtubule motor activity	14	1.1299435028248588	4.308009490132666E-4	KLP3A, DHC36C, DHC62B, DHC93AB, CMET, KLP59D, KLP59C, DHC98D, SUB, NCD, CG17150, PAV, CG8407, CG3339	645	56	7918	3.0689922480620155	0.24492842907720158	0.030733675153286844	0.6415668672109853
GOTERM_CC_FAT	GO:0005874~microtubule	18	1.4527845036319613	5.411838843172919E-4	EB1, KLP3A, TTLL3B, ASP, CMET, CG3085, ALPHATUB85E, KLP59D, KLP59C, CG1890, BETATUB85D, CG7794, SUB, NCD, PAV, JUPITER, GAMMATUB37C, MARS	354	96	4786	2.5349576271186445	0.1576854246325008	0.018886236078600183	0.7268045458530659
GOTERM_MF_FAT	GO:0016887~ATPase activity	45	3.631961259079903	0.0026472447074469994	SUR, CG9313, CG1494, DHC93AB, CG7211, CG11703, CNN, DIDUM, DHC98D, CG4701, JAR, VHA100-3, CG3499, CG14763, CG17150, RPT3R, CG1571, CG10226, CG6230, REC, GEM3, CG3339, CHD3, CG6971, DHC36C, CG31275, DHC62B, CG13501, CG14838, DDX1, SPN-E, CG31213, RPT6R, CG1801, ME31B, ROBL22E, CG5421, RPT4R, CG7878, MUS308, CG10859, KAT-60L1, CG10839, CG8407, ROBL37BC	645	353	7918	1.5649252256406878	0.8224125590058056	0.12448723859988775	3.8821170723641663
INTERPRO	IPR013602:Dynein heavy chain, N-terminal region 2	6	0.48426150121065376	0.0030265764030055226	CG17150, DHC36C, DHC62B, DHC93AB, DHC98D, CG3339	859	13	10196	5.478284230321482	0.9568606144106934	0.3249137780511403	4.697419063628782
INTERPRO	IPR011704:ATPase associated with various cellular activities, AAA-5	6	0.48426150121065376	0.004385334564757764	CG17150, DHC36C, DHC62B, DHC93AB, DHC98D, CG3339	859	14	10196	5.086978213869949	0.9895127238068716	0.3392148932569118	6.738322806690233
INTERPRO	IPR004273:Dynein heavy chain	6	0.48426150121065376	0.004385334564757764	CG17150, DHC36C, DHC62B, DHC93AB, DHC98D, CG3339	859	14	10196	5.086978213869949	0.9895127238068716	0.3392148932569118	6.738322806690233
GOTERM_MF_FAT	GO:0042623~ATPase activity, coupled	38	3.066989507667474	0.009604886834655489	SUR, CG9313, CG1494, DHC93AB, CG7211, CG11703, DIDUM, DHC98D, JAR, VHA100-3, CG3499, CG14763, CG17150, CG1571, CG10226, CG6230, REC, GEM3, CG3339, CHD3, CG6971, DHC36C, CG31275, DHC62B, CG14838, DDX1, SPN-E, CG31213, CG1801, ME31B, ROBL22E, CG5421, CG7878, MUS308, CG10859, CG10839, CG8407, ROBL37BC	645	307	7918	1.5195010479004116	0.9981501578097036	0.22252687220137057	13.425369809302856
SP_PIR_KEYWORDS	microtubule	14	1.1299435028248588	0.00977273582478145	KLP3A, TTLL3B, ASP, CMET, KLP59D, ALPHATUB85E, KLP59C, CG7794, BETATUB85D, SUB, NCD, PAV, JUPITER, GAMMATUB37C	1201	69	12980	2.192858608164694	0.896543636126039	0.36474009972316046	11.837985858004341
GOTERM_CC_FAT	GO:0005930~axoneme	5	0.40355125100887806	0.016089773539384025	TTLL3B, DHC36C, DHC62B, DHC93AB, DHC98D	354	14	4786	4.828490718321227	0.9941536417810783	0.2171812657169151	19.633890849778346
PIR_SUPERFAMILY	PIRSF002308:dynein heavy chain, ciliary	3	0.24213075060532688	0.027258000907905356	DHC36C, DHC62B, DHC93AB	185	4	2596	10.524324324324324	0.9943040810816854	0.9943040810816854	29.006279116341815
GOTERM_CC_FAT	GO:0005858~axonemal dynein complex	4	0.3228410008071025	0.03232737109759339	DHC36C, DHC62B, DHC93AB, DHC98D	354	10	4786	5.407909604519774	0.9999700828054333	0.3201055225684112	35.77756739453181
GOTERM_CC_FAT	GO:0044447~axoneme part	4	0.3228410008071025	0.053118861912440904	DHC36C, DHC62B, DHC93AB, DHC98D	354	12	4786	4.506591337099812	0.9999999694041477	0.40803939591231986	52.073643846870766
GOTERM_CC_FAT	GO:0042995~cell projection	13	1.0492332526230832	0.11492397733043905	UNC, TTLL3B, DHC36C, DHC62B, RH6, MST77F, DHC93AB, CNN, DHC98D, BOSS, OR22A, GLD2, RH5	354	111	4786	1.5833969562783123	1.0	0.6020490166049739	80.70043016272153
GOTERM_CC_FAT	GO:0044463~cell projection part	7	0.5649717514124294	0.1390383168201036	UNC, TTLL3B, DHC36C, DHC62B, DHC93AB, CNN, DHC98D	354	48	4786	1.9716337099811678	1.0	0.6356769567412194	86.69889068567328
SP_PIR_KEYWORDS	coiled coil	20	1.6142050040355123	0.6173097509565648	STIL, MEI-S332, CG6971, DHC36C, DHC62B, DHC93AB, ASP, DRE4, CNN, DHC98D, KLP59C, JAR, PPAN, SUB, SAS-6, NCD, CG17150, CG10158, CG15087, CG3339	1201	215	12980	1.005363747264876	1.0	0.9919616215738793	99.99955513809725

Annotation Cluster 3	Enrichment Score: 4.357912431543424
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0004656~procollagen-proline 4-dioxygenase activity	14	1.1299435028248588	2.3331830551614814E-8	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	26	7918	6.610137149672033	1.5212238007489276E-5	1.5212238007489276E-5	3.4851168095872964E-5
GOTERM_MF_FAT	GO:0019798~procollagen-proline dioxygenase activity	14	1.1299435028248588	2.3331830551614814E-8	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	26	7918	6.610137149672033	1.5212238007489276E-5	1.5212238007489276E-5	3.4851168095872964E-5
GOTERM_MF_FAT	GO:0031545~peptidyl-proline 4-dioxygenase activity	14	1.1299435028248588	4.167566639240895E-8	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	27	7918	6.365317255239736	2.7172165864453035E-5	1.3586175224289398E-5	6.225167217266403E-5
GOTERM_MF_FAT	GO:0031543~peptidyl-proline dioxygenase activity	14	1.1299435028248588	4.167566639240895E-8	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	27	7918	6.365317255239736	2.7172165864453035E-5	1.3586175224289398E-5	6.225167217266403E-5
INTERPRO	IPR013547:Prolyl 4-hydroxylase alpha-subunit, N-terminal	13	1.0492332526230832	1.2223596224703423E-7	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	859	24	10196	6.429375242530074	1.2675066704659343E-4	6.337734186701027E-5	1.9402335164064866E-4
GOTERM_BP_FAT	GO:0019471~4-hydroxyproline metabolic process	9	0.7263922518159807	1.937227887381871E-6	CG32199, CG31016, PH4ALPHAMP, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG11828	545	15	7937	8.737981651376147	0.0029653678134317074	9.894345957506268E-4	0.0032271977342901437
GOTERM_BP_FAT	GO:0018208~peptidyl-proline modification	9	0.7263922518159807	1.937227887381871E-6	CG32199, CG31016, PH4ALPHAMP, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG11828	545	15	7937	8.737981651376147	0.0029653678134317074	9.894345957506268E-4	0.0032271977342901437
GOTERM_BP_FAT	GO:0018401~peptidyl-proline hydroxylation to 4-hydroxy-L-proline	9	0.7263922518159807	1.937227887381871E-6	CG32199, CG31016, PH4ALPHAMP, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG11828	545	15	7937	8.737981651376147	0.0029653678134317074	9.894345957506268E-4	0.0032271977342901437
GOTERM_MF_FAT	GO:0016702~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	14	1.1299435028248588	3.443618833408329E-6	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	37	7918	4.644961240310078	0.002242724671798202	7.481344561857117E-4	0.005143671774521241
GOTERM_MF_FAT	GO:0031418~L-ascorbic acid binding	12	0.9685230024213075	3.683219955280876E-6	CG18234, CG32199, CG31016, PH4ALPHAMP, CG31013, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG11828, CG31524	645	27	7918	5.455986218776917	0.002398582625949053	6.001857747653938E-4	0.005501550493036689
GOTERM_MF_FAT	GO:0016701~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	14	1.1299435028248588	4.849529386116992E-6	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	38	7918	4.5227254181966545	0.0031569072825835542	6.321802551223499E-4	0.007243584219629451
GOTERM_MF_FAT	GO:0016706~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	14	1.1299435028248588	9.251481791017189E-6	PH4ALPHAMP, CG31016, CG31013, CG9698, CG15539, CG13380, CG11828, CG31524, CG18234, CG32199, CG31371, CG34345, CG31021, PH4ALPHASG1	645	40	7918	4.296589147286822	0.0060138380780900835	0.001004827161116939	0.013818213387817302
GOTERM_CC_FAT	GO:0016222~procollagen-proline 4-dioxygenase complex	9	0.7263922518159807	1.0902123141427856E-5	CG32199, CG31016, PH4ALPHAMP, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG11828	354	17	4786	7.157527417746761	0.003450026808506368	4.935912686880872E-4	0.014689933258504873
GOTERM_BP_FAT	GO:0055114~oxidation reduction	70	5.649717514124294	2.8277149069703535E-5	CG15116, CYP4E3, CG33791, CYT-C-D, CG10396, CG13667, CG18170, CG6629, CG30491, TRXR-2, CG31021, CYP28D2, CG14786, CG14508, CG7349, CG7848, CG5718, CYP309A2, CG2137, CG31016, CG6485, CG31013, CYP313A3, CG10748, CG8102, FBP2, CG6661, CG18519, CG31524, CG10700, CG7311, CG6279, CG18234, CG9531, MENL-1, AIF, CG7755, PH4ALPHASG1, CG8303, DESAT2, CG6888, PH4ALPHAMP, CG17199, CG3215, GSTS1, CG11828, CG4836, CG32199, CG31371, CG14053, DIB, CG13334, CG31473, ARY, MUD, DHC36C, CG31644, CG30095, DHOD, CG9698, CG15539, CG31546, CG14077, CG7140, CG2014, CG13380, CG18547, CG3483, CG34345, CG11913, CYP28C1	545	620	7937	1.6442438591299202	0.04242332463823539	0.010778857871322267	0.047096748303776526
SMART	SM00702:P4Hc	10	0.8071025020177561	5.196215530379169E-5	CG32199, CG31016, PH4ALPHAMP, CG31013, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG31524	385	24	4824	5.220779220779221	0.009206858879722613	0.004614074280594682	0.06386611246097518
INTERPRO	IPR006620:Prolyl 4-hydroxylase, alpha subunit	10	0.8071025020177561	8.320622491914703E-5	CG32199, CG31016, PH4ALPHAMP, CG31013, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG31524	859	24	10196	4.945673263484672	0.08267040622513111	0.02835310284421466	0.1319904523716442
INTERPRO	IPR011990:Tetratricopeptide-like helical	21	1.694915254237288	2.4084653980909433E-4	CG9899, CG31294, PH4ALPHAMP, TOM70, CG31016, CG30075, CG7634, CG8336, CG31013, SPAG, CG14339, CG14894, CDC23, CG9698, CG13380, CG18472, CG31371, PSIDIN, CG6614, CG34274, PH4ALPHASG1	859	101	10196	2.4679399255408665	0.221034049469784	0.06053713365095026	0.38160859182833073
KEGG_PATHWAY	dme00330:Arginine and proline metabolism	15	1.2106537530266344	2.5253768546345477E-4	PH4ALPHAMP, CG31016, CG15539, CG9698, CG6661, CG13380, CG11828, CG31524, NEMY, CG5144, GOT1, CG32199, CG34345, SAMDC, PH4ALPHASG1	188	55	2054	2.979690522243714	0.021486781944043742	0.021486781944043742	0.2719829921165373
INTERPRO	IPR005123:Oxoglutarate and iron-dependent oxygenase	9	0.7263922518159807	9.640172084208372E-4	CG32199, CG31016, PH4ALPHAMP, CG31013, CG34345, CG15539, CG9698, PH4ALPHASG1, CG31524	859	26	10196	4.108713172741112	0.632182361876144	0.15354197798903624	1.5192509567231505
GOTERM_MF_FAT	GO:0005506~iron ion binding	35	2.824858757062147	0.003684448615680092	DESAT2, PH4ALPHAMP, PPD5, CYP4E3, CG11828, CYT-C-D, CG13667, CG15429, PP1-Y2, PP1-Y1, CG32199, DIB, CYP28D2, CG14508, CG7349, CG7295, CYP309A2, PPY-55A, CG31016, CG31013, CYP313A3, CG9698, CG15539, CG2014, CG13380, CG18519, CG31524, CG10700, GLOB2, CG18234, CG34345, CG31278, KLHL10, CYP28C1, PH4ALPHASG1	645	260	7918	1.6525342874180085	0.9098875460780694	0.15794245300102538	5.364442341006203
GOTERM_CC_FAT	GO:0005783~endoplasmic reticulum	34	2.744148506860371	0.005316431247539043	CNX99A, CG6790, PH4ALPHAMP, WBL, CG6962, CYP4E3, CG5342, SAC1, CG8420, CG5265, ERP60, CG11828, CG32199, CG31371, OSTSTT3, CG31021, CYP28D2, SPP, CYP309A2, CG13426, CG31016, CG31013, CG2292, CYP313A3, CG9698, CG15539, CG13380, CG31524, CG10700, CG18234, CG34345, KAT-60L1, CYP28C1, PH4ALPHASG1	354	284	4786	1.6185644943104958	0.8154444101874421	0.10022701383352606	6.931238166213316
GOTERM_BP_FAT	GO:0006575~cellular amino acid derivative metabolic process	11	0.8878127522195319	0.007945440973997363	CG32199, CG31016, PH4ALPHAMP, CG34345, CG5265, CG15539, CG9698, SAMDC, PH4ALPHASG1, CG13380, CG11828	545	61	7937	2.626169348774252	0.9999951133718665	0.2578979330012353	12.444080503026955
GOTERM_MF_FAT	GO:0019842~vitamin binding	16	1.29136400322841	0.013453735196212152	PH4ALPHAMP, CG31016, CG31013, CG33791, CG15539, CG9698, CG13380, CG11828, CG31524, CG9030, CG18170, LACE, CG18234, GOT1, CG32199, CG34345, PH4ALPHASG1	645	99	7918	1.9839949886461516	0.9998539230417848	0.2879935757385922	18.31705365629883
GOTERM_MF_FAT	GO:0031406~carboxylic acid binding	12	0.9685230024213075	0.014816171041309677	CG18234, CG32199, CG31016, PH4ALPHAMP, CG31013, CG34345, CG15539, CG9698, PH4ALPHASG1, CG13380, CG11828, CG31524	645	65	7918	2.2663327370304116	0.9999406715438064	0.2850915177507244	19.985928809003983
GOTERM_CC_FAT	GO:0044432~endoplasmic reticulum part	16	1.29136400322841	0.016665880391657166	CG13426, PH4ALPHAMP, CG31016, CG6790, WBL, SAC1, CG5342, CG2292, CG15539, CG9698, CG13380, CG11828, CG32199, OSTSTT3, CG34345, PH4ALPHASG1	354	112	4786	1.9313962873284907	0.9951443049832971	0.20676433068092914	20.265681591725947
SP_PIR_KEYWORDS	oxidoreductase	63	5.084745762711865	0.07758213166874933	CG15116, CYP4E3, CG33791, CG10396, CG18170, CG6629, CG30491, TRXR-2, CYP28D2, CG14786, CG7349, CG7848, CG5718, CYP309A2, CG2137, CG31016, CG6485, CG31013, CYP313A3, CG10748, CG8102, FBP2, CG6661, CG31524, CG10700, CG7311, CG6279, CG18234, CG9531, MENL-1, AIF, CG7755, PH4ALPHASG1, CG8303, DESAT2, CG6888, PH4ALPHAMP, CG17199, CG3215, GSTS1, CG11828, CG4836, CG32199, CG14053, DIB, CG13334, CG31473, ARY, DHC36C, CG31644, CG30095, DHOD, CG9698, CG31546, CG14077, CG15539, CG7140, CG2014, CG13380, CG18547, CG3483, CG34345, CG11913, CYP28C1	1201	561	12980	1.2136944702943626	0.9999999920877435	0.8451789403487022	64.51481065102183
GOTERM_MF_FAT	GO:0009055~electron carrier activity	22	1.7756255044390639	0.14473922657976346	CG5718, CYP309A2, CG6485, CYP4E3, CYP313A3, CG5653, CG18519, GRX-1, CYT-C-D, CG10700, CG13667, CG10561, CG6629, TRXR-2, DIB, AIF, CYP28D2, KLHL10, CG14508, CYP28C1, CG11913, CG7349	645	202	7918	1.3369867219280067	1.0	0.8433035286869409	90.32292923479172

Annotation Cluster 4	Enrichment Score: 3.202563534868509
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0015630~microtubule cytoskeleton	54	4.358353510895883	1.4444422003457022E-15	EB1, CG9279, DHC93AB, GRIP71, SLE, CNN, DHC98D, JAR, BETATUB85D, SAS-6, SUB, CG1571, CYCB, CG3339, KLP3A, CMET, ALPHATUB85E, KLP59D, KLP59C, CG3121, IAL, NCD, PAV, JUPITER, CG7716, CG10839, CG8407, UNC, TTLL3B, CG9313, ASP, CG1890, CG14763, CG17150, DGT5, DGT6, POLO, WAC, MARS, MUD, CG6971, DHC36C, CG31275, DHC62B, DRP1, CG14838, CG3085, CG7794, ANA1, ROBL22E, GAMMATUB37C, CG10859, KAT-60L1, ROBL37BC	354	220	4786	3.3184899845916798	4.57522908448027E-13	4.57522908448027E-13	1.942890293094024E-12
GOTERM_CC_FAT	GO:0044430~cytoskeletal part	57	4.600484261501211	3.150450316978547E-12	EB1, CG9279, DHC93AB, GRIP71, SLE, CNN, DIDUM, DHC98D, JAR, ARP53D, BETATUB85D, SAS-6, SUB, CG1571, CYCB, CG3339, KLP3A, CMET, ALPHATUB85E, KLP59D, KLP59C, CG3121, IAL, NCD, PAV, JUPITER, STI, CG7716, CG10839, CG8407, UNC, TTLL3B, CG9313, ASP, CG1890, CG14763, CG17150, DGT5, DGT6, POLO, WAC, MARS, MUD, CG6971, DHC36C, CG31275, DHC62B, DRP1, CG14838, CG3085, CG7794, ANA1, ROBL22E, GAMMATUB37C, CG10859, KAT-60L1, ROBL37BC	354	287	4786	2.685111911651804	9.987021210022817E-10	4.993510049899896E-10	4.245359619403644E-9
GOTERM_CC_FAT	GO:0005875~microtubule associated complex	33	2.663438256658596	1.5163256003690132E-11	EB1, CG9279, CG9313, DHC93AB, ASP, CNN, DHC98D, JAR, CG14763, SUB, CG17150, CG1571, CG3339, CG6971, KLP3A, DHC36C, CG31275, DHC62B, CG14838, DRP1, CMET, KLP59D, KLP59C, CG3121, NCD, ROBL22E, JUPITER, PAV, KAT-60L1, CG10859, CG10839, CG8407, ROBL37BC	354	115	4786	3.879587324981577	4.806735676154972E-9	1.6022452253849906E-9	2.0432866509878522E-8
GOTERM_BP_FAT	GO:0007018~microtubule-based movement	28	2.2598870056497176	8.702293538522422E-10	CG9279, CG9313, DHC93AB, DHC98D, BETATUB85D, CG14763, SUB, CG17150, CG1571, CG3339, CG6971, KLP3A, DHC36C, CG31275, DHC62B, CG14838, CMET, ALPHATUB85E, KLP59D, KLP59C, CG7794, NCD, ROBL22E, PAV, CG10859, CG10839, CG8407, ROBL37BC	545	104	7937	3.920889202540579	1.3340606782596964E-6	1.3340606782596964E-6	1.4497234523958014E-6
